id;name;slug;description;parent_id;active;sort_order;is_visible;b
5726b015-f1fa-436b-96bd-41926a548f95;Personal Care Products;beauty-personal-care-personal-care-products;;3f6ff319-6208-4485-b743-ce3c5e9e8cff;True;0;True;5726b015-f1fa-436b-96bd-41926a548f95
a5ccf0d8-ce4c-4d84-b4ae-281d9bb8a936;Shaving & Hair Removal Products;beauty-personal-care-shaving-hair-removal-products;;3f6ff319-6208-4485-b743-ce3c5e9e8cff;True;0;True;a5ccf0d8-ce4c-4d84-b4ae-281d9bb8a936
90931107-807b-43f5-8f19-6e4e4224098b;Skin Care Products;beauty-personal-care-skin-care-products;;3f6ff319-6208-4485-b743-ce3c5e9e8cff;True;0;True;90931107-807b-43f5-8f19-6e4e4224098b
56d6c11f-70ed-4ca3-855f-069a163092c3;Arts & Photography;books-arts-photography;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;56d6c11f-70ed-4ca3-855f-069a163092c3
95b334dc-b5b7-4447-a01a-90afb1b8e734;Biographies;books-biographies;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;95b334dc-b5b7-4447-a01a-90afb1b8e734
2b3a09dd-5b98-4389-90cc-2fd7e014072d;Business & Money;books-business-money;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;2b3a09dd-5b98-4389-90cc-2fd7e014072d
bacf70fb-4c57-4357-9116-3902efa78f0b;Calendars;books-calendars;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;bacf70fb-4c57-4357-9116-3902efa78f0b
9d9b88d9-1041-4539-aa52-822e966871b1;Childrens Books;books-childrens-books;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;9d9b88d9-1041-4539-aa52-822e966871b1
b7677f19-c19b-4dd6-aba3-b0d1e4f5bbab;Christian Books & Bibles;books-christian-books-bibles;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;b7677f19-c19b-4dd6-aba3-b0d1e4f5bbab
ec15d615-fd60-479f-b0e8-3e892f52cb9f;Comics & Graphic Novels;books-comics-graphic-novels;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;ec15d615-fd60-479f-b0e8-3e892f52cb9f
fad8bf61-9057-4962-8310-5083387b61ec;Computers & Technology;books-computers-technology;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;fad8bf61-9057-4962-8310-5083387b61ec
dd39ea3c-1c75-4aa6-a281-851feb5200a4;Cookbooks, Food & Wine;books-cookbooks-food-wine;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;dd39ea3c-1c75-4aa6-a281-851feb5200a4
7c377050-5ef1-44e2-a298-45909f70530a;Crafts, Hobbies & Home;books-crafts-hobbies-home;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;7c377050-5ef1-44e2-a298-45909f70530a
1a9ebec7-fd78-43c4-9378-82b282954fda;Education & Teaching;books-education-teaching;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;1a9ebec7-fd78-43c4-9378-82b282954fda
05f40e3f-30c9-426c-9368-e1d1d84a8899;Engineering & Transportation;books-engineering-transportation;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;05f40e3f-30c9-426c-9368-e1d1d84a8899
81584a05-739f-494a-b86d-aa868b6b31d3;Health, Fitness & Dieting;books-health-fitness-dieting;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;81584a05-739f-494a-b86d-aa868b6b31d3
95fcb6c0-0980-48b3-ae15-40710a22f8c1;History;books-history;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;95fcb6c0-0980-48b3-ae15-40710a22f8c1
0536a9b2-20be-46f1-b2ad-f9a87f539b51;Humor & Entertainment;books-humor-entertainment;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;0536a9b2-20be-46f1-b2ad-f9a87f539b51
4e007369-f1a0-4c53-9019-9d236d4c9279;Law;books-law;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;4e007369-f1a0-4c53-9019-9d236d4c9279
56e3f30d-becd-46d4-b36f-58e19b1fee14;LGBTQ+ Books;books-lgbtq-books;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;56e3f30d-becd-46d4-b36f-58e19b1fee14
bb5d98db-d12c-4b15-bd2b-63912d07f35a;Literature & Fiction;books-literature-fiction;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;bb5d98db-d12c-4b15-bd2b-63912d07f35a
c0c25054-6ce1-4240-a782-0dc240ebb799;Medical Books;books-medical-books;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;c0c25054-6ce1-4240-a782-0dc240ebb799
4fe85e54-9b6e-48de-8f26-dd961c712aa4;Mystery, Thriller & Suspense;books-mystery-thriller-suspense;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;4fe85e54-9b6e-48de-8f26-dd961c712aa4
32869297-81db-4f64-90a6-3b46a4752530;Parenting & Relationships;books-parenting-relationships;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;32869297-81db-4f64-90a6-3b46a4752530
829a82bb-fc9f-4f57-af99-7f8bf8751c34;Politics & Social Sciences;books-politics-social-sciences;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;829a82bb-fc9f-4f57-af99-7f8bf8751c34
