id;name;slug;description;parent_id;active;sort_order;is_visible;OK
dd5e813a-aa19-47d9-ba5a-acfa42917ad7;Quilling Kits;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-quilling-supplies-quilling-kits;;5fec9fef-0af4-44e6-aca6-abb14829864a;True;0;True;
59d2d87a-59c3-40a8-933b-b15183c91aa1;Quilling Strips;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-quilling-supplies-quilling-strips;;5fec9fef-0af4-44e6-aca6-abb14829864a;True;0;True;
bacc6090-a5d5-4b80-8fcb-ffc785970ad0;Quilling Tools;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-quilling-supplies-quilling-tools;;5fec9fef-0af4-44e6-aca6-abb14829864a;True;0;True;
#NV;Stencil Brushes & Pouncers;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-stencils,-templates-accessories-stencil-brushes-pouncers;;01cf4e83-ed34-46ca-8889-a8e45b21f177;True;0;True;
#NV;Stencil Ink;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-stencils,-templates-accessories-stencil-?nk;;01cf4e83-ed34-46ca-8889-a8e45b21f177;True;0;True;
01907d5c-ace5-477d-af97-3a07c7dbe8a5;Drawing Chalk;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-chalk;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
46105809-b194-4435-9fc3-2b765a90341e;Drawing Charcoals;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-charcoals;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
8d437ffb-a95c-46dc-9896-f4de6d43f266;Drawing Crayons;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-crayons;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
#NV;Drawing Inks;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-?nks;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
40fdaed0-2314-49ee-ac19-7c82a1a4a930;Drawing Markers;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-markers;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
f5f90c29-e396-406f-879e-6e0747d94333;Drawing Pastels;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-pastels;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
ffbebfcf-8ddf-43d7-8338-1c9aa27fc2a6;Drawing Pencils;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-pencils;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
b0704d2f-d324-45b9-b773-83cdb52ee570;Drawing Pens;arts-crafts-sewing-painting-drawing-art-supplies-art-drawing-supplies-artists-drawing-media-drawing-pens;;ec4dfdb2-d88d-48fe-b546-4c84e8b4591b;True;0;True;
a24272d3-deca-40ea-a42d-0e829a039a19;Arts & Crafts Vellum;arts-crafts-sewing-painting-drawing-art-supplies-art-paper-bristol-paper-vellum-arts-crafts-vellum;;acf442c6-d73e-4eb2-961d-5f3158615bb7;True;0;True;
56b155d0-c971-4aab-b62f-c66ef0b7cef8;Bristol Paper;arts-crafts-sewing-painting-drawing-art-supplies-art-paper-bristol-paper-vellum-bristol-paper;;acf442c6-d73e-4eb2-961d-5f3158615bb7;True;0;True;
3d2aaa7f-6f3c-4d4f-8ffb-b699c691f9e8;Airbrush Sets;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-airbrush-painting-supplies-airbrush-sets;;67072f4a-8362-4a4b-a3fb-b3ab133fff68;True;0;True;
a294be86-50ef-4ce9-b7cb-902be568d359;Airbrush Spray Booths;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-airbrush-painting-supplies-airbrush-spray-booths;;67072f4a-8362-4a4b-a3fb-b3ab133fff68;True;0;True;
7fc3d2e5-dbf3-419b-8fcf-4a529239df2e;Angled Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-angled-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
